housing_median_age,total_rooms,median_income,ocean_proximity,median_house_value,county,pop_per_household
43.0,821.0,4.25,<1H OCEAN,209100.0,Santa Clara,2.740740740740741
32.0,3055.0,4.2926,<1H OCEAN,190700.0,Los Angeles,3.366371681415929
23.0,1829.0,6.5755,<1H OCEAN,359900.0,Los Angeles,2.502808988764045
27.0,3310.0,6.632,<1H OCEAN,441100.0,Orange,2.4902309058614565
7.0,6483.0,5.7358,NEAR OCEAN,221600.0,San Diego,3.25273631840796
52.0,1711.0,3.6417,NEAR BAY,206300.0,Alameda,2.3726541554959786
37.0,2176.0,2.875,NEAR OCEAN,98900.0,San Diego,3.469333333333333
39.0,1076.0,2.2679,<1H OCEAN,151800.0,Los Angeles,3.7409638554216866
25.0,4650.0,5.742,<1H OCEAN,221900.0,Orange,3.168354430379747
29.0,3675.0,6.0553,<1H OCEAN,369400.0,Orange,2.4653130287648053
35.0,2501.0,1.4464,INLAND,113200.0,San Bernardino,2.0
33.0,3285.0,2.6165,<1H OCEAN,230800.0,Los Angeles,2.9020356234096694
18.0,1891.0,4.5764,<1H OCEAN,207000.0,San Diego,2.974910394265233
17.0,1779.0,4.6708,INLAND,123100.0,San Bernardino,3.4334470989761092
43.0,2179.0,1.8641,<1H OCEAN,108200.0,Los Angeles,4.308702791461412
34.0,1796.0,2.875,<1H OCEAN,161200.0,San Diego,2.1650943396226414
21.0,2322.0,3.1679,<1H OCEAN,110000.0,Orange,1.4485776805251642
35.0,167.0,1.5227,<1H OCEAN,350000.0,Los Angeles,4.8545454545454545
4.0,1078.0,4.6667,<1H OCEAN,223300.0,San Diego,3.1032608695652173
16.0,2969.0,4.5221,<1H OCEAN,168300.0,San Diego,3.4279569892473116
25.0,1009.0,1.8462,INLAND,55800.0,Tulare,4.4774774774774775
37.0,1232.0,1.6389,NEAR OCEAN,114300.0,San Diego,3.290909090909091
37.0,1170.0,2.6618,NEAR BAY,136200.0,Napa,2.5364238410596025
51.0,956.0,2.101,INLAND,56700.0,Fresno,3.6777777777777776
28.0,1072.0,2.1357,NEAR OCEAN,187500.0,San Diego,2.155763239875389
50.0,2236.0,4.0977,NEAR BAY,322100.0,San Francisco,2.507494646680942
6.0,4264.0,3.4695,INLAND,138800.0,San Bernardino,3.0105105105105103
13.0,1473.0,4.2917,INLAND,121300.0,Amador,2.6184210526315788
31.0,1109.0,2.3056,<1H OCEAN,200000.0,Los Angeles,3.3502994011976046
16.0,2186.0,4.575,<1H OCEAN,225000.0,Orange,1.9484978540772533
18.0,4173.0,6.3568,<1H OCEAN,294300.0,Orange,2.6009463722397475
31.0,2210.0,3.3292,<1H OCEAN,271300.0,Los Angeles,2.218220338983051
10.0,3138.0,4.0775,INLAND,164500.0,Nevada,2.4951076320939336
24.0,2493.0,1.8357,<1H OCEAN,104200.0,San Diego,2.208398133748056
21.0,1302.0,2.2054,INLAND,66400.0,Imperial,3.9367088607594938
4.0,2428.0,6.2661,<1H OCEAN,268500.0,Orange,2.4844559585492227
23.0,2982.0,3.3776,NEAR OCEAN,283200.0,Santa Barbara,1.673443456162643
52.0,2424.0,1.4815,INLAND,77900.0,San Bernardino,2.573626373626374
17.0,1257.0,1.8438,NEAR BAY,72500.0,San Francisco,2.8463541666666665
34.0,1408.0,4.175,NEAR BAY,169400.0,Contra Costa,2.7434944237918217
47.0,1588.0,3.7833,<1H OCEAN,166100.0,Los Angeles,2.8321917808219177
16.0,3067.0,8.7385,<1H OCEAN,340000.0,Orange,3.4274193548387095
25.0,287.0,2.3056,INLAND,162500.0,Tuolumne,2.36
44.0,1917.0,2.7391,NEAR BAY,140300.0,Contra Costa,2.1517241379310343
18.0,3303.0,1.5957,INLAND,101400.0,Kern,1.8888888888888888
35.0,643.0,3.0417,INLAND,120700.0,Sacramento,2.470149253731343
32.0,3214.0,3.7066,<1H OCEAN,206800.0,Los Angeles,3.0838881491344874
17.0,2652.0,5.565,<1H OCEAN,267100.0,Sonoma,3.4257142857142857
25.0,768.0,3.175,<1H OCEAN,132800.0,Orange,2.875
20.0,1319.0,2.0184,INLAND,84900.0,San Bernardino,2.479591836734694
19.0,1752.0,3.8068,<1H OCEAN,201600.0,Marin,2.5982142857142856
33.0,1485.0,1.7292,INLAND,52000.0,Fresno,4.693009118541034
18.0,2112.0,6.9308,<1H OCEAN,231700.0,Orange,3.326984126984127
19.0,2350.0,1.0349,<1H OCEAN,130800.0,Santa Barbara,2.5067961165048542
7.0,2125.0,3.6312,INLAND,147600.0,San Joaquin,2.9267241379310347
34.0,1069.0,4.6406,<1H OCEAN,255900.0,Los Angeles,2.8349056603773586
24.0,2739.0,4.8155,<1H OCEAN,162900.0,Santa Barbara,2.835351089588378
27.0,829.0,9.3125,<1H OCEAN,293500.0,Orange,2.8796992481203008
52.0,907.0,2.2125,INLAND,104000.0,Sacramento,2.7062146892655368
25.0,767.0,1.625,INLAND,79200.0,Trinity,2.487603305785124
5.0,2665.0,2.3568,<1H OCEAN,204700.0,Los Angeles,2.2624020887728458
19.0,1684.0,4.1389,<1H OCEAN,174100.0,Santa Clara,3.25531914893617
28.0,3763.0,5.3244,<1H OCEAN,271900.0,Los Angeles,2.7168508287292816
14.0,2719.0,3.176,INLAND,71800.0,Kern,3.2757111597374178
16.0,2793.0,3.4667,INLAND,160900.0,Stanislaus,2.6813417190775684
47.0,2066.0,2.7917,<1H OCEAN,125800.0,Los Angeles,3.042105263157895
14.0,1651.0,4.2802,INLAND,194800.0,Nevada,2.425287356321839
45.0,1533.0,3.4605,<1H OCEAN,186600.0,Los Angeles,2.361194029850746
52.0,1148.0,5.454,NEAR OCEAN,240900.0,San Diego,2.2372093023255815
19.0,2644.0,3.1042,<1H OCEAN,183100.0,Santa Clara,2.9705128205128206
32.0,1856.0,1.1912,INLAND,60000.0,Lake,2.4075342465753424
30.0,929.0,2.5227,<1H OCEAN,187500.0,Los Angeles,3.5654205607476634
36.0,1832.0,3.0521,<1H OCEAN,276600.0,Los Angeles,1.9218106995884774
5.0,1131.0,4.0167,INLAND,87500.0,Kern,2.2413793103448274
36.0,1488.0,4.0208,<1H OCEAN,171400.0,Los Angeles,4.125
52.0,1437.0,5.3032,<1H OCEAN,245700.0,Los Angeles,3.475177304964539
16.0,1353.0,3.1551,<1H OCEAN,205000.0,Los Angeles,3.392156862745098
39.0,614.0,2.3542,<1H OCEAN,235700.0,Los Angeles,3.3836477987421385
27.0,1956.0,3.7857,INLAND,110500.0,Stanislaus,3.270358306188925
35.0,915.0,3.305,<1H OCEAN,115800.0,Los Angeles,4.575396825396825
41.0,550.0,1.875,<1H OCEAN,119900.0,Los Angeles,5.136
18.0,1169.0,4.5766,INLAND,108700.0,Sacramento,3.1979166666666665
19.0,6473.0,3.2246,INLAND,129300.0,Stanislaus,3.1691896705253786
8.0,32.0,4.1944,<1H OCEAN,270800.0,Orange,2.3636363636363638
16.0,1420.0,1.8849,<1H OCEAN,90800.0,San Diego,1.5015974440894568
28.0,409.0,3.4643,INLAND,90900.0,San Joaquin,2.489795918367347
44.0,1448.0,2.2396,<1H OCEAN,108600.0,Los Angeles,2.7774193548387096
52.0,2225.0,2.6165,NEAR BAY,150000.0,Alameda,2.6627906976744184
24.0,3451.0,6.3749,<1H OCEAN,278000.0,Orange,3.5212981744421907
33.0,3437.0,2.25,<1H OCEAN,203700.0,Los Angeles,3.663147792706334
10.0,5156.0,3.58,<1H OCEAN,113400.0,Riverside,3.07095046854083
21.0,2764.0,5.6864,INLAND,258700.0,Sacramento,2.5055555555555555
35.0,1934.0,5.5101,<1H OCEAN,267400.0,Los Angeles,2.873015873015873
16.0,2229.0,3.4821,INLAND,170600.0,San Joaquin,2.69438202247191
45.0,2612.0,2.3029,<1H OCEAN,148800.0,Los Angeles,5.337328767123288
42.0,2106.0,3.1129,<1H OCEAN,149300.0,Sonoma,2.5640449438202246
45.0,1128.0,3.6719,NEAR BAY,134100.0,Contra Costa,2.6
46.0,1901.0,5.5196,NEAR BAY,210800.0,Contra Costa,2.366477272727273
44.0,2515.0,5.0754,<1H OCEAN,374500.0,Los Angeles,1.9979338842975207
14.0,2982.0,5.3241,INLAND,123000.0,Fresno,3.3286052009456264
20.0,2025.0,3.5313,INLAND,82800.0,Tulare,3.0028901734104045
34.0,495.0,1.9453,<1H OCEAN,149000.0,Los Angeles,4.053846153846154
16.0,3421.0,7.5695,INLAND,320400.0,Contra Costa,3.133177570093458
35.0,2347.0,1.6548,INLAND,49400.0,Fresno,3.4844074844074844
37.0,1538.0,3.0729,NEAR OCEAN,128700.0,San Diego,3.042105263157895
37.0,1338.0,5.4351,NEAR OCEAN,376600.0,San Mateo,2.420814479638009
32.0,3775.0,3.6625,<1H OCEAN,247600.0,Los Angeles,3.0505050505050506
45.0,3924.0,4.1146,NEAR BAY,177800.0,Contra Costa,2.5769728331177233
29.0,1523.0,1.1311,INLAND,84700.0,Imperial,3.312977099236641
15.0,3595.0,2.6014,INLAND,150300.0,Los Angeles,2.096921322690992
34.0,1068.0,5.7528,<1H OCEAN,180500.0,Los Angeles,3.277056277056277
38.0,1819.0,1.6027,<1H OCEAN,97300.0,Los Angeles,4.228456913827655
15.0,1010.0,2.5197,<1H OCEAN,350000.0,Orange,2.4865900383141764
12.0,3430.0,2.9821,<1H OCEAN,162000.0,San Luis Obispo,2.5555555555555554
28.0,1408.0,2.0708,INLAND,89600.0,El Dorado,2.3619909502262444
39.0,882.0,1.8472,<1H OCEAN,99100.0,Los Angeles,3.687830687830688
23.0,2191.0,4.1993,INLAND,214500.0,Napa,2.656509695290859
14.0,1924.0,2.2552,<1H OCEAN,265900.0,Los Angeles,2.8106060606060606
10.0,829.0,4.1484,INLAND,102900.0,Kern,2.5838150289017343
20.0,2270.0,4.4615,<1H OCEAN,384800.0,Los Angeles,2.053742802303263
35.0,2345.0,2.5955,<1H OCEAN,139700.0,Los Angeles,3.6141592920353984
28.0,3416.0,3.18,NEAR BAY,277000.0,Marin,2.1175
35.0,1734.0,3.0,<1H OCEAN,160600.0,Los Angeles,4.438953488372093
22.0,3236.0,4.0955,<1H OCEAN,174200.0,Orange,3.0725075528700905
33.0,2054.0,3.6023,NEAR OCEAN,128300.0,Santa Barbara,2.9804469273743015
35.0,2226.0,2.9167,<1H OCEAN,129300.0,Los Angeles,4.061930783242259
39.0,213.0,2.125,<1H OCEAN,196400.0,Los Angeles,2.6538461538461537
34.0,1797.0,3.455,NEAR BAY,137500.0,Napa,2.8550368550368552
15.0,3764.0,8.7124,<1H OCEAN,410500.0,Orange,3.094017094017094
26.0,2345.0,5.4925,<1H OCEAN,361700.0,Los Angeles,3.169761273209549
35.0,1257.0,3.2083,<1H OCEAN,238000.0,Los Angeles,2.394984326018809
33.0,2248.0,2.9402,INLAND,56200.0,Kern,3.6074074074074076
25.0,991.0,1.8125,INLAND,58000.0,Fresno,3.5916030534351147
52.0,1975.0,2.3977,<1H OCEAN,112200.0,Los Angeles,2.811320754716981
28.0,2685.0,4.119,<1H OCEAN,324000.0,Los Angeles,2.3497164461247637
36.0,1153.0,4.0,<1H OCEAN,192000.0,Los Angeles,2.827433628318584
39.0,1500.0,3.9625,<1H OCEAN,168200.0,Los Angeles,3.2297734627831716
32.0,2639.0,6.1632,NEAR BAY,349200.0,Marin,2.482843137254902
26.0,4038.0,3.9545,<1H OCEAN,178100.0,San Diego,3.005822416302766
10.0,2197.0,4.9766,<1H OCEAN,199600.0,Santa Barbara,3.335423197492163
18.0,3578.0,2.425,INLAND,84600.0,Tulare,2.40625
22.0,2447.0,1.8245,INLAND,85500.0,Butte,2.0809352517985613
29.0,2470.0,3.1801,<1H OCEAN,190500.0,Orange,3.0974658869395713
27.0,5266.0,3.8954,INLAND,133000.0,Sacramento,2.5654008438818567
12.0,6915.0,4.0154,NEAR BAY,186100.0,Contra Costa,2.002724795640327
20.0,3123.0,6.091,<1H OCEAN,290400.0,Orange,3.053240740740741
36.0,1727.0,4.7917,NEAR OCEAN,316000.0,San Mateo,2.8249258160237387
36.0,98.0,0.536,INLAND,14999.0,Trinity,2.25
20.0,95.0,2.4444,NEAR BAY,475000.0,Contra Costa,2.066666666666667
17.0,2340.0,4.2304,INLAND,94400.0,Fresno,2.9646464646464645
36.0,1741.0,4.1344,<1H OCEAN,210300.0,Los Angeles,2.9432624113475176
24.0,2171.0,3.194,NEAR OCEAN,276300.0,San Diego,1.9683257918552035
52.0,3046.0,8.8342,NEAR BAY,430500.0,Alameda,2.671232876712329
26.0,3361.0,3.9107,<1H OCEAN,190700.0,Orange,4.180555555555555
11.0,5175.0,3.0466,INLAND,97300.0,Lake,2.707070707070707
30.0,3166.0,3.1768,INLAND,79500.0,Sacramento,3.2072538860103625
39.0,2802.0,2.6518,<1H OCEAN,136300.0,Los Angeles,2.880907372400756
10.0,4156.0,5.6506,INLAND,178600.0,Contra Costa,3.204778156996587
29.0,6349.0,7.5,NEAR BAY,356200.0,Contra Costa,3.1491002570694087
52.0,1512.0,3.6852,NEAR OCEAN,185300.0,San Diego,2.02803738317757
27.0,2311.0,2.5651,<1H OCEAN,171400.0,Orange,4.821018062397373
34.0,1428.0,5.8722,<1H OCEAN,204800.0,Los Angeles,3.57429718875502
40.0,2827.0,2.0303,INLAND,63800.0,San Joaquin,3.548780487804878
34.0,1891.0,3.6681,INLAND,82000.0,Fresno,2.72112676056338
32.0,2210.0,4.1587,NEAR OCEAN,315200.0,Santa Cruz,2.7323232323232323
47.0,508.0,1.9583,INLAND,92600.0,Los Angeles,4.465116279069767
46.0,1521.0,1.55,<1H OCEAN,100600.0,Los Angeles,3.2934131736526946
19.0,3273.0,3.5446,INLAND,106500.0,Madera,2.41995841995842
17.0,3595.0,2.3233,INLAND,78800.0,Sacramento,3.5844155844155843
27.0,1804.0,3.5978,INLAND,80600.0,Shasta,2.6066666666666665
24.0,1596.0,3.0417,INLAND,148000.0,Los Angeles,3.7755681818181817
32.0,1740.0,2.7694,<1H OCEAN,132400.0,Monterey,4.017994858611825
15.0,459.0,0.922,INLAND,67500.0,Imperial,2.191780821917808
42.0,1639.0,1.7135,NEAR BAY,159800.0,Alameda,2.5382513661202184
13.0,1996.0,2.9083,INLAND,104600.0,Tuolumne,2.834862385321101
11.0,1994.0,4.0187,<1H OCEAN,235600.0,Orange,2.065693430656934
16.0,2962.0,2.5804,<1H OCEAN,216300.0,Santa Clara,1.9559748427672956
10.0,3817.0,2.1362,NEAR OCEAN,143200.0,San Diego,2.688
41.0,268.0,3.2222,NEAR BAY,156300.0,Contra Costa,2.4146341463414633
15.0,2319.0,3.125,INLAND,115600.0,Yuba,2.7194805194805194
23.0,893.0,2.6442,<1H OCEAN,156300.0,Orange,5.319444444444445
22.0,2172.0,2.0159,NEAR OCEAN,139300.0,San Diego,3.9103053435114505
34.0,1050.0,4.8,<1H OCEAN,192700.0,Orange,3.5970149253731343
10.0,3063.0,4.4375,INLAND,185100.0,Nevada,2.3037475345167655
10.0,4097.0,3.2258,<1H OCEAN,159300.0,Riverside,2.848153214774282
15.0,3327.0,2.3784,<1H OCEAN,185400.0,Los Angeles,3.1306884480746793
25.0,3830.0,2.6238,<1H OCEAN,210000.0,Los Angeles,2.2890855457227137
14.0,1472.0,4.3594,NEAR BAY,366000.0,San Mateo,3.0
42.0,1254.0,4.3646,<1H OCEAN,116200.0,Los Angeles,3.953191489361702
13.0,3661.0,4.4063,INLAND,152600.0,San Bernardino,2.486842105263158
13.0,4491.0,5.259,INLAND,249400.0,Sacramento,2.4842578710644676
41.0,1631.0,3.9345,NEAR BAY,150200.0,Contra Costa,2.611111111111111
22.0,7828.0,3.6171,<1H OCEAN,318300.0,Los Angeles,1.718522372528616
14.0,753.0,4.2463,NEAR BAY,266700.0,Santa Clara,2.7516339869281046
44.0,348.0,4.7708,NEAR OCEAN,253800.0,San Mateo,2.1095890410958904
8.0,2325.0,3.3629,<1H OCEAN,137500.0,Orange,2.674336283185841
22.0,12842.0,5.9849,NEAR BAY,371000.0,Alameda,2.5343162175902387
7.0,3389.0,3.0224,INLAND,147800.0,Madera,2.6751054852320677
18.0,2413.0,2.4567,<1H OCEAN,155000.0,San Diego,2.0490018148820326
21.0,1684.0,2.0809,INLAND,95800.0,Merced,3.371794871794872
52.0,403.0,1.6923,NEAR OCEAN,262500.0,Santa Cruz,2.73972602739726
52.0,2012.0,3.925,<1H OCEAN,180400.0,Los Angeles,3.0276497695852536
38.0,2331.0,4.9125,NEAR OCEAN,452600.0,San Diego,1.930715935334873
52.0,2307.0,1.8447,NEAR BAY,198200.0,Alameda,2.0565693430656933
18.0,3824.0,5.5456,INLAND,360000.0,Placer,2.2735849056603774
15.0,2809.0,4.0426,INLAND,191700.0,Nevada,3.105392156862745
43.0,187.0,1.875,INLAND,137500.0,Kings,2.65
23.0,1654.0,1.965,INLAND,65400.0,Siskiyou,2.4505494505494507
52.0,2513.0,3.675,NEAR BAY,269900.0,Alameda,2.023166023166023
5.0,7178.0,9.0776,<1H OCEAN,450400.0,Contra Costa,3.1124586549062845
49.0,1073.0,3.8026,NEAR OCEAN,149700.0,Los Angeles,2.6654411764705883
17.0,1226.0,3.2167,NEAR OCEAN,112500.0,Santa Barbara,2.1607142857142856
35.0,4424.0,3.9688,<1H OCEAN,355100.0,Los Angeles,2.365990990990991
52.0,3017.0,3.3882,NEAR BAY,471400.0,San Francisco,1.985
17.0,711.0,2.6493,NEAR OCEAN,67500.0,San Diego,1.4405286343612336
17.0,4617.0,3.9224,NEAR OCEAN,230600.0,Santa Barbara,2.495124593716143
16.0,1326.0,1.871,INLAND,103900.0,Stanislaus,2.3573333333333335
11.0,3606.0,2.6941,INLAND,63300.0,Madera,3.220496894409938
40.0,1266.0,2.1667,<1H OCEAN,150000.0,Los Angeles,3.276190476190476
26.0,2528.0,4.1165,<1H OCEAN,164900.0,Santa Clara,5.228515625
34.0,2918.0,4.2344,<1H OCEAN,306300.0,Los Angeles,2.5264084507042255
15.0,2857.0,4.6875,INLAND,189800.0,Riverside,3.56282722513089
11.0,2895.0,4.7283,<1H OCEAN,170200.0,Sonoma,3.0580524344569286
20.0,2183.0,2.8631,NEAR OCEAN,169700.0,San Diego,2.0141129032258065
16.0,1698.0,3.0739,INLAND,87200.0,Yuba,2.5120274914089347
5.0,6955.0,3.111,<1H OCEAN,247600.0,Los Angeles,2.293103448275862
6.0,6160.0,4.6187,<1H OCEAN,205000.0,San Diego,2.912536443148688
28.0,3410.0,4.3864,NEAR BAY,266800.0,Contra Costa,2.1313432835820896
35.0,1102.0,2.3946,NEAR BAY,141700.0,Contra Costa,2.2706270627062706
35.0,1062.0,2.7153,<1H OCEAN,265500.0,Los Angeles,3.3420195439739415
32.0,1677.0,3.6853,INLAND,90900.0,San Bernardino,3.0117994100294987
36.0,2398.0,5.2816,<1H OCEAN,221800.0,Orange,3.13681592039801
11.0,5112.0,2.1461,INLAND,75900.0,Fresno,2.0008045052292838
34.0,3486.0,7.1221,<1H OCEAN,384500.0,Orange,2.606361829025845
12.0,2739.0,2.9936,INLAND,60600.0,Kings,3.7329317269076303
5.0,1692.0,3.663,NEAR BAY,158300.0,Alameda,2.481707317073171
33.0,2410.0,2.2422,<1H OCEAN,168200.0,Los Angeles,3.551433389544688
11.0,1214.0,3.125,INLAND,148600.0,Tuolumne,3.180904522613065
14.0,2493.0,5.4508,<1H OCEAN,190000.0,Monterey,3.1004784688995217
42.0,4091.0,4.207,NEAR OCEAN,272700.0,San Mateo,2.4137483787289233
6.0,7383.0,5.3119,INLAND,157300.0,Kern,3.2247403210576016
20.0,1349.0,3.5417,INLAND,96600.0,Plumas,2.960591133004926
32.0,2159.0,4.3173,NEAR BAY,175400.0,Contra Costa,2.658536585365854
17.0,1475.0,2.1287,INLAND,55300.0,Placer,2.597796143250689
34.0,796.0,2.0769,<1H OCEAN,88300.0,Los Angeles,4.673611111111111
21.0,3245.0,2.3236,INLAND,156300.0,Los Angeles,3.9774520856820743
7.0,1810.0,2.5221,<1H OCEAN,109200.0,Riverside,2.6225352112676057
49.0,658.0,0.7068,<1H OCEAN,200000.0,Santa Clara,1.4778481012658229
29.0,2577.0,4.4732,<1H OCEAN,194800.0,Orange,3.9340425531914893
37.0,1965.0,3.625,INLAND,83400.0,Fresno,2.3761194029850747
28.0,4513.0,2.9821,INLAND,118700.0,Kern,2.0878112712975097
41.0,535.0,2.4038,NEAR BAY,107500.0,Alameda,2.6638655462184873
15.0,2373.0,5.308,INLAND,167500.0,Fresno,3.316062176165803
22.0,2144.0,3.4426,INLAND,102400.0,Sutter,3.2432432432432434
32.0,2734.0,3.5164,<1H OCEAN,217200.0,Los Angeles,3.621311475409836
16.0,3996.0,5.778,INLAND,175700.0,Solano,3.103896103896104
34.0,1649.0,2.875,INLAND,74500.0,Fresno,2.9082278481012658
51.0,1590.0,1.9028,NEAR BAY,127900.0,Alameda,2.420918367346939
16.0,2952.0,5.6063,<1H OCEAN,320500.0,Santa Clara,3.3152173913043477
34.0,1060.0,2.0804,<1H OCEAN,84700.0,Los Angeles,4.86
33.0,2064.0,4.5263,<1H OCEAN,169000.0,Orange,4.393650793650794
28.0,1219.0,1.7589,NEAR OCEAN,118300.0,Los Angeles,5.218390804597701
52.0,242.0,1.3958,INLAND,67500.0,Contra Costa,3.4814814814814814
18.0,6649.0,4.5368,<1H OCEAN,307400.0,Santa Clara,2.1829194427619623
33.0,1379.0,4.6713,<1H OCEAN,231800.0,Los Angeles,2.676767676767677
17.0,1668.0,3.7794,INLAND,96200.0,Tulare,3.2057761732851984
21.0,1885.0,2.5208,INLAND,58500.0,Kern,3.966494845360825
25.0,1947.0,3.8523,INLAND,193000.0,Alameda,2.542372881355932
42.0,1185.0,0.9951,INLAND,48000.0,Kern,3.471571906354515
10.0,2184.0,4.7437,INLAND,294000.0,Los Angeles,3.0243243243243243
26.0,2399.0,2.2989,INLAND,60600.0,Riverside,4.960747663551402
40.0,1739.0,2.6518,NEAR BAY,156100.0,Napa,2.3846153846153846
44.0,1818.0,1.7083,INLAND,48300.0,Fresno,4.019138755980861
26.0,1820.0,2.1797,INLAND,156300.0,San Diego,3.0895061728395063
32.0,964.0,3.0917,INLAND,88900.0,Stanislaus,3.099502487562189
13.0,2566.0,4.1518,INLAND,91800.0,Kern,2.8526570048309177
35.0,1372.0,1.6331,INLAND,67500.0,Sacramento,2.591463414634146
25.0,3807.0,6.6818,<1H OCEAN,411300.0,Santa Clara,2.796666666666667
49.0,98.0,3.65,INLAND,162500.0,San Joaquin,2.269230769230769
12.0,2289.0,1.1553,<1H OCEAN,139300.0,Sonoma,1.701851851851852
14.0,1876.0,3.6563,INLAND,88800.0,Fresno,3.315112540192926
19.0,3544.0,6.7837,<1H OCEAN,264300.0,Orange,3.1910714285714286
27.0,515.0,2.4135,<1H OCEAN,184400.0,Los Angeles,1.7412280701754386
35.0,2592.0,5.0623,<1H OCEAN,246400.0,Los Angeles,3.2880184331797233
15.0,5612.0,1.4936,INLAND,66900.0,San Bernardino,2.1504237288135593
52.0,1968.0,3.3702,NEAR BAY,370000.0,San Francisco,1.8232558139534885
33.0,1329.0,4.3687,INLAND,128700.0,San Joaquin,2.9313304721030042
14.0,1555.0,1.6033,<1H OCEAN,67500.0,Sonoma,1.471641791044776
33.0,1984.0,3.4821,<1H OCEAN,231300.0,Orange,2.891472868217054
27.0,836.0,3.875,INLAND,127400.0,San Joaquin,2.2781954887218046
23.0,4883.0,5.521,<1H OCEAN,280800.0,Los Angeles,2.922758620689655
21.0,10252.0,4.1692,NEAR OCEAN,344500.0,San Mateo,1.972817133443163
35.0,2062.0,5.2897,<1H OCEAN,230400.0,Orange,2.775910364145658
10.0,1421.0,5.1878,INLAND,153900.0,San Joaquin,3.1435406698564594
34.0,2275.0,3.6371,NEAR OCEAN,176300.0,San Diego,2.6939313984168867
39.0,1745.0,3.1719,INLAND,67900.0,Fresno,2.9735973597359737
26.0,5591.0,6.5861,<1H OCEAN,417800.0,Los Angeles,3.007454739084132
36.0,410.0,4.5303,NEAR BAY,175000.0,Alameda,3.073170731707317
25.0,848.0,3.9028,INLAND,93800.0,Butte,2.8129032258064517
27.0,321.0,3.175,INLAND,101600.0,Riverside,3.1940298507462686
32.0,927.0,2.1591,<1H OCEAN,181500.0,Los Angeles,3.911290322580645
14.0,2259.0,6.4092,<1H OCEAN,334900.0,Marin,3.2572254335260116
31.0,1507.0,3.4327,INLAND,147200.0,Los Angeles,4.461095100864553
32.0,2017.0,3.5833,NEAR OCEAN,92800.0,Humboldt,2.4710982658959537
19.0,583.0,1.6838,INLAND,95800.0,Imperial,3.962686567164179
27.0,3885.0,6.6085,<1H OCEAN,344700.0,Santa Clara,2.536303630363036
20.0,2655.0,4.5398,INLAND,143100.0,Fresno,2.8522427440633247
44.0,1473.0,8.72,<1H OCEAN,415900.0,Los Angeles,2.794979079497908
6.0,10263.0,3.8803,INLAND,120000.0,Los Angeles,3.4604154969118475
17.0,1981.0,3.1563,<1H OCEAN,277000.0,Mendocino,2.3784615384615386
8.0,3561.0,2.7778,INLAND,86900.0,San Bernardino,3.2716236722306524
39.0,2889.0,4.3056,<1H OCEAN,251300.0,Sonoma,2.7627811860940694
36.0,1317.0,5.6346,<1H OCEAN,272500.0,Orange,2.4813084112149535
6.0,3416.0,6.9326,NEAR OCEAN,324600.0,San Diego,2.8244111349036403
34.0,2597.0,4.6211,INLAND,248900.0,Los Angeles,3.2808510638297874
26.0,90.0,1.125,INLAND,87500.0,Stanislaus,2.611111111111111
52.0,1494.0,1.65,NEAR BAY,265000.0,San Francisco,2.76271186440678
32.0,1750.0,3.4784,NEAR OCEAN,154400.0,San Diego,2.976119402985075
50.0,1487.0,2.5139,NEAR BAY,219000.0,Alameda,2.232415902140673
36.0,1451.0,6.0648,<1H OCEAN,290800.0,Los Angeles,2.4715447154471546
24.0,5131.0,2.5668,<1H OCEAN,280000.0,Los Angeles,1.962071480671043
20.0,1157.0,5.3495,INLAND,177300.0,Tulare,2.994764397905759
3.0,18356.0,5.6409,INLAND,197700.0,Riverside,3.602476515798463
28.0,4538.0,5.4609,<1H OCEAN,263600.0,Santa Clara,2.992503748125937
29.0,3111.0,2.8281,INLAND,69300.0,San Bernardino,2.5164473684210527
16.0,1840.0,4.2067,INLAND,125000.0,Contra Costa,3.8106508875739644
44.0,938.0,4.4722,<1H OCEAN,218300.0,Los Angeles,2.935672514619883
34.0,2465.0,1.9722,INLAND,116100.0,Inyo,2.0382608695652173
52.0,1683.0,4.0481,INLAND,97300.0,San Bernardino,2.5234375
10.0,9033.0,2.7598,INLAND,95000.0,Riverside,2.994579945799458
29.0,866.0,4.7188,NEAR BAY,197100.0,Contra Costa,2.56390977443609
19.0,1795.0,4.535,<1H OCEAN,289300.0,Orange,3.1490683229813663
24.0,2481.0,3.1576,<1H OCEAN,147200.0,Santa Barbara,2.3227848101265822
17.0,2737.0,3.5729,NEAR OCEAN,370800.0,Orange,1.8495934959349594
45.0,2535.0,5.0482,INLAND,388900.0,Los Angeles,2.3707093821510297
44.0,2341.0,2.9507,NEAR BAY,157100.0,Alameda,2.5896907216494847
11.0,1249.0,0.8702,<1H OCEAN,170500.0,Los Angeles,1.8601190476190477
49.0,2932.0,1.9798,NEAR BAY,147400.0,Alameda,2.2384868421052633
17.0,913.0,3.038,<1H OCEAN,238500.0,Los Angeles,2.63681592039801
34.0,3131.0,3.5536,NEAR OCEAN,251000.0,San Francisco,3.6733333333333333
32.0,2562.0,4.0985,<1H OCEAN,226200.0,Los Angeles,2.7399103139013454
52.0,3457.0,2.565,NEAR BAY,225000.0,San Francisco,2.299798792756539
30.0,1273.0,2.5104,<1H OCEAN,228100.0,Santa Barbara,3.329230769230769
24.0,2220.0,4.2891,<1H OCEAN,211700.0,Sonoma,2.4493150684931506
